id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient,pass.endLocation,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation,possession.endLocation,possession.team,possession.attack,pass,carry.progression,carry.endLocation,groundDuel.opponent,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,possession,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent,aerialDuel.opponent,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper,competition_id,season_id,location
2404842711,5664710,1H,0,4,00:00:04.369,6.369494,2404842712.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",50.0,49.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,166051,M. Delgado,RCMF3,True,177.0,,17.0,"{'id': 21020, 'name': 'G. Brugman', 'position': 'LCMF3'}","{'x': 34, 'y': 50}",2404842711.0,9.537808,[],5.0,0.0,"{'x': 50, 'y': 49}","{'x': 69, 'y': 0}","{'id': 7847, 'name': 'Los Angeles Galaxy', 'formation': '4-3-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842712,5664710,1H,0,7,00:00:07.285,9.285737,2404842663.0,,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third']",34.0,50.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,21020,G. Brugman,LCMF3,False,-36.0,high,49.0,"{'id': 533509, 'name': 'C. Harper', 'position': 'RWB'}","{'x': 72, 'y': 7}",2404842711.0,9.537808,[],5.0,1.0,"{'x': 50, 'y': 49}","{'x': 69, 'y': 0}","{'id': 7847, 'name': 'Los Angeles Galaxy', 'formation': '4-3-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842663,5664710,1H,0,10,00:00:10.514,12.514332,2404842713.0,,,,,,pass,"['back_pass', 'head_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",28.0,93.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,533509,C. Harper,RWB,False,135.0,high,3.0,"{'id': 507276, 'name': 'J. Paintsil', 'position': 'LWF'}","{'x': 26, 'y': 95}",2404842711.0,9.537808,[],5.0,2.0,"{'x': 50, 'y': 49}","{'x': 69, 'y': 0}","{'id': 7847, 'name': 'Los Angeles Galaxy', 'formation': '4-3-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842713,5664710,1H,0,12,00:00:12.564,14.564748,2404842714.0,,,,,,touch,[],74.0,5.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,507276,J. Paintsil,LWF,,,,,,,2404842711.0,9.537808,[],5.0,3.0,"{'x': 50, 'y': 49}","{'x': 69, 'y': 0}","{'id': 7847, 'name': 'Los Angeles Galaxy', 'formation': '4-3-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842714,5664710,1H,0,15,00:00:15.249,17.249856,,,,,,,game_interruption,['ball_out'],69.0,0.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,0,,,,,,,,,2404842711.0,9.537808,[],5.0,4.0,"{'x': 50, 'y': 49}","{'x': 69, 'y': 0}","{'id': 7847, 'name': 'Los Angeles Galaxy', 'formation': '4-3-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842664,5664710,1H,0,29,00:00:29.854,31.854211,2404842665.0,,,,,,throw_in,[],31.0,100.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,533509,C. Harper,RWB,True,-27.0,,16.0,"{'id': 403674, 'name': 'D. Vanzeir', 'position': 'SS'}","{'x': 45, 'y': 89}",2404842664.0,9.516596,['throw_in'],9.0,0.0,"{'x': 31, 'y': 100}","{'x': 74, 'y': 90}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842665,5664710,1H,0,30,00:00:30.868,32.868915,2404842666.0,,,,,,pass,"['head_pass', 'short_or_medium_pass']",45.0,89.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,403674,D. Vanzeir,SS,True,-63.0,high,9.0,"{'id': 298301, 'name': 'L. Morgan', 'position': 'CF'}","{'x': 49, 'y': 78}",2404842664.0,9.516596,['throw_in'],9.0,1.0,"{'x': 31, 'y': 100}","{'x': 74, 'y': 90}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842666,5664710,1H,0,31,00:00:31.894,33.894228,2404842667.0,,,,,,pass,"['head_pass', 'short_or_medium_pass']",49.0,78.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,298301,L. Morgan,CF,True,117.0,high,9.0,"{'id': 403674, 'name': 'D. Vanzeir', 'position': 'SS'}","{'x': 45, 'y': 89}",2404842664.0,9.516596,['throw_in'],9.0,2.0,"{'x': 31, 'y': 100}","{'x': 74, 'y': 90}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842667,5664710,1H,0,32,00:00:32.908,34.908633,2404842668.0,,,,,,pass,"['forward_pass', 'head_pass', 'short_or_medium_pass']",45.0,89.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,403674,D. Vanzeir,SS,True,17.0,high,13.0,"{'id': 533509, 'name': 'C. Harper', 'position': 'RWB'}","{'x': 57, 'y': 95}",2404842664.0,9.516596,['throw_in'],9.0,3.0,"{'x': 31, 'y': 100}","{'x': 74, 'y': 90}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842668,5664710,1H,0,34,00:00:34.426,36.426066,2404842669.0,,,,,,acceleration,"['progressive_run', 'carry']",57.0,95.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,533509,C. Harper,RWB,,,,,,,2404842664.0,9.516596,['throw_in'],9.0,4.0,"{'x': 31, 'y': 100}","{'x': 74, 'y': 90}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}",,,23.15,"{'x': 84, 'y': 89}",,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842715,5664710,1H,0,37,00:00:37.489,39.489379,2404842716.0,,,,,,duel,"['defensive_duel', 'ground_duel']",16.0,11.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,762180,C. Garcés,RCB,,,,,,,2404842664.0,9.516596,['throw_in'],9.0,5.0,"{'x': 31, 'y': 100}","{'x': 74, 'y': 90}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}",,,,,"{'id': 533509, 'name': 'C. Harper', 'position': 'RWB'}",defensive_duel,,,True,False,False,,2404842669.0,,,,,,,,,,,,,,,,,,869,189518,
2404842669,5664710,1H,0,38,00:00:38.085,40.085526,2404844710.0,,,,,,duel,"['ground_duel', 'offensive_duel']",84.0,89.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,533509,C. Harper,RWB,,,,,,,2404842664.0,9.516596,['throw_in'],9.0,6.0,"{'x': 31, 'y': 100}","{'x': 74, 'y': 90}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}",,,,,"{'id': 762180, 'name': 'C. Garcés', 'position': 'RCB'}",offensive_duel,True,False,,,False,,2404842715.0,,,,,,,,,,,,,,,,,,869,189518,
2404842716,5664710,1H,0,39,00:00:39.370,41.370807,2404842717.0,,,,,,duel,"['defensive_duel', 'ground_duel', 'recovery']",26.0,10.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,21020,G. Brugman,LCMF3,,,,,,,2404842664.0,9.516596,['throw_in'],9.0,7.0,"{'x': 31, 'y': 100}","{'x': 74, 'y': 90}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}",,,,,"{'id': 0, 'name': None, 'position': None}",defensive_duel,,,True,True,False,,2404844710.0,,,,,,,,,,,,,,,,,,869,189518,
2404844710,5664710,1H,0,39,00:00:39.370,41.370807,2404842670.0,,,,,,duel,"['ground_duel', 'offensive_duel']",74.0,90.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,0,,,,,,,,,2404842664.0,9.516596,['throw_in'],9.0,8.0,"{'x': 31, 'y': 100}","{'x': 74, 'y': 90}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}",,,,,"{'id': 21020, 'name': 'G. Brugman', 'position': 'LCMF3'}",offensive_duel,True,False,,,False,,2404842716.0,,,,,,,,,,,,,,,,,,869,189518,
2404842670,5664710,1H,0,41,00:00:41.375,43.375051,2404842671.0,,,,,,duel,"['defensive_duel', 'dribbled_past_attempt', 'ground_duel']",76.0,94.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,533509,C. Harper,RWB,,,,,,,,,,,,,,,,,,,"{'id': 21020, 'name': 'G. Brugman', 'position': 'LCMF3'}",defensive_duel,,,False,False,True,left,2404842717.0,,,,,,,,,,,,,,,,,,869,189518,
2404842717,5664710,1H,0,41,00:00:41.690,43.690717,2404842671.0,,,,,,duel,"['dribble', 'foul_suffered', 'ground_duel', 'offensive_duel']",24.0,6.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,21020,G. Brugman,LCMF3,,,,,,,,,,,,,,,,,,,"{'id': 533509, 'name': 'C. Harper', 'position': 'RWB'}",dribble,True,True,,,True,right,2404842670.0,,,,,,,,,,,,,,,,,,869,189518,
2404842671,5664710,1H,0,43,00:00:43.007,45.007995,2404842717.0,,,,,,infraction,['foul'],82.0,95.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,533509,C. Harper,RWB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,regular_foul,"{'id': 21020, 'name': 'G. Brugman', 'position': 'LCMF3'}",,,,,,,,,,,,,869,189518,
2404842718,5664710,1H,1,23,00:01:23.783,85.783962,2404842672.0,,,,,,free_kick,[],20.0,8.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,265986,J. McCarthy,GK,False,40.0,,70.0,"{'id': 539160, 'name': 'J. Tolkin', 'position': 'LWB'}","{'x': 71, 'y': 75}",2404842718.0,7.983416,"['set_piece_attack', 'free_kick']",6.0,0.0,"{'x': 20, 'y': 8}","{'x': 58, 'y': 63}","{'id': 7847, 'name': 'Los Angeles Galaxy', 'formation': '4-3-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842672,5664710,1H,1,27,00:01:27.389,89.389134,2404842673.0,,,,,,interception,"['forward_pass', 'head_pass', 'pass', 'progressive_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",29.0,25.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,539160,J. Tolkin,LWB,True,30.0,high,31.0,"{'id': 298301, 'name': 'L. Morgan', 'position': 'CF'}","{'x': 55, 'y': 48}",2404842718.0,7.983416,"['set_piece_attack', 'free_kick']",6.0,1.0,"{'x': 20, 'y': 8}","{'x': 58, 'y': 63}","{'id': 7847, 'name': 'Los Angeles Galaxy', 'formation': '4-3-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842673,5664710,1H,1,30,00:01:30.147,92.147671,2404842674.0,,,,,,duel,"['aerial_duel', 'loss']",55.0,48.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,298301,L. Morgan,CF,,,,,,,2404842718.0,7.983416,"['set_piece_attack', 'free_kick']",6.0,2.0,"{'x': 20, 'y': 8}","{'x': 58, 'y': 63}","{'id': 7847, 'name': 'Los Angeles Galaxy', 'formation': '4-3-3'}",,,,,,,,,,,,,,,,,,,"{'id': 762180, 'name': 'C. Garcés', 'position': 'RCB', 'height': 186}",False,178.0,2404842719.0,,,,,,,,,869,189518,
2404842719,5664710,1H,1,30,00:01:30.147,92.147671,2404842720.0,,,,,,duel,"['aerial_duel', 'recovery', 'counterpressing_recovery']",45.0,52.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,762180,C. Garcés,RCB,,,,,,,2404842718.0,7.983416,"['set_piece_attack', 'free_kick']",6.0,3.0,"{'x': 20, 'y': 8}","{'x': 58, 'y': 63}","{'id': 7847, 'name': 'Los Angeles Galaxy', 'formation': '4-3-3'}",,,,,,,,,,,,,,,,,,,"{'id': 298301, 'name': 'L. Morgan', 'position': 'CF', 'height': 178}",True,186.0,2404842673.0,,,,,,,,,869,189518,
2404842674,5664710,1H,1,31,00:01:31.767,93.767378,2404842721.0,,,,,,duel,"['foul_suffered', 'loose_ball_duel', 'recovery', 'counterpressing_recovery']",42.0,37.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,678119,D. Edelman,LCMF,,,,,,,2404842718.0,7.983416,"['set_piece_attack', 'free_kick']",6.0,4.0,"{'x': 20, 'y': 8}","{'x': 58, 'y': 63}","{'id': 7847, 'name': 'Los Angeles Galaxy', 'formation': '4-3-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842720,5664710,1H,1,31,00:01:31.767,93.767378,2404842721.0,,,,,,duel,['loose_ball_duel'],58.0,63.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,166051,M. Delgado,RCMF3,,,,,,,2404842718.0,7.983416,"['set_piece_attack', 'free_kick']",6.0,5.0,"{'x': 20, 'y': 8}","{'x': 58, 'y': 63}","{'id': 7847, 'name': 'Los Angeles Galaxy', 'formation': '4-3-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842721,5664710,1H,1,33,00:01:33.695,95.695964,2404842674.0,,,,,,infraction,['foul'],56.0,65.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,166051,M. Delgado,RCMF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,regular_foul,"{'id': 678119, 'name': 'D. Edelman', 'position': 'LCMF'}",,,,,,,,,,,,,869,189518,
2404842675,5664710,1H,1,40,00:01:40.231,102.231152,2404842676.0,,,,,,free_kick,[],45.0,36.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,0,,,True,142.0,,18.0,"{'id': 578850, 'name': 'N. Eile', 'position': 'CB'}","{'x': 31, 'y': 51}",2404842675.0,23.4363445,"['set_piece_attack', 'attack', 'free_kick']",13.0,0.0,"{'x': 45, 'y': 36}","{'x': 81, 'y': 93}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842676,5664710,1H,1,45,00:01:45.873,107.87386,2404842677.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",31.0,51.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,578850,N. Eile,CB,True,8.0,,7.0,"{'id': 678119, 'name': 'D. Edelman', 'position': 'LCMF'}","{'x': 38, 'y': 53}",2404842675.0,23.4363445,"['set_piece_attack', 'attack', 'free_kick']",13.0,1.0,"{'x': 45, 'y': 36}","{'x': 81, 'y': 93}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842677,5664710,1H,1,47,00:01:47.122,109.122413,2404842678.0,,,,,,pass,['short_or_medium_pass'],38.0,53.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,678119,D. Edelman,LCMF,True,66.0,,10.0,"{'id': 520737, 'name': 'P. Stroud', 'position': 'RCMF'}","{'x': 42, 'y': 66}",2404842675.0,23.4363445,"['set_piece_attack', 'attack', 'free_kick']",13.0,2.0,"{'x': 45, 'y': 36}","{'x': 81, 'y': 93}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842678,5664710,1H,1,48,00:01:48.050,110.050711,2404842679.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass', 'under_pressure']",42.0,66.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,520737,P. Stroud,RCMF,True,125.0,,24.0,"{'id': 456131, 'name': 'D. Nealis', 'position': 'RCB3'}","{'x': 29, 'y': 95}",2404842675.0,23.4363445,"['set_piece_attack', 'attack', 'free_kick']",13.0,3.0,"{'x': 45, 'y': 36}","{'x': 81, 'y': 93}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842679,5664710,1H,1,51,00:01:51.217,113.217312,2404842723.0,,,,,,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'under_pressure']",29.0,95.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,456131,D. Nealis,RCB3,False,-2.0,high,56.0,"{'id': 703, 'name': 'M. Yoshida', 'position': 'LCB'}","{'x': 82, 'y': 92}",2404842675.0,23.4363445,"['set_piece_attack', 'attack', 'free_kick']",13.0,4.0,"{'x': 45, 'y': 36}","{'x': 81, 'y': 93}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842723,5664710,1H,1,55,00:01:55.464,117.464291,2404842724.0,,,,,,pass,"['forward_pass', 'recovery', 'short_or_medium_pass']",18.0,8.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,703,M. Yoshida,LCB,True,-11.0,,11.0,"{'id': 403242, 'name': 'J. Nelson', 'position': 'LB'}","{'x': 28, 'y': 5}",2404842675.0,23.4363445,"['set_piece_attack', 'attack', 'free_kick']",13.0,5.0,"{'x': 45, 'y': 36}","{'x': 81, 'y': 93}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842724,5664710,1H,1,56,00:01:56.591,118.591454,2404842681.0,,,,,,pass,"['forward_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",28.0,5.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,403242,J. Nelson,LB,False,7.0,,16.0,"{'id': 456131, 'name': 'D. Nealis', 'position': 'RCB3'}","{'x': 43, 'y': 7}",2404842675.0,23.4363445,"['set_piece_attack', 'attack', 'free_kick']",13.0,6.0,"{'x': 45, 'y': 36}","{'x': 81, 'y': 93}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842681,5664710,1H,1,59,00:01:59.940,121.940806,2404842682.0,,,,,,duel,"['ground_duel', 'interception', 'offensive_duel', 'recovery', 'counterpressing_recovery']",57.0,93.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,456131,D. Nealis,RCB3,,,,,,,2404842675.0,23.4363445,"['set_piece_attack', 'attack', 'free_kick']",13.0,7.0,"{'x': 45, 'y': 36}","{'x': 81, 'y': 93}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,"{'id': 507276, 'name': 'J. Paintsil', 'position': 'LWF'}",offensive_duel,True,True,,,False,,2404842725.0,,,,,,,,,,,,,,,,,,869,189518,
2404842725,5664710,1H,2,0,00:02:00.197,122.197335,2404842682.0,,,,,,duel,"['defensive_duel', 'ground_duel']",43.0,7.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,507276,J. Paintsil,LWF,,,,,,,2404842675.0,23.4363445,"['set_piece_attack', 'attack', 'free_kick']",13.0,8.0,"{'x': 45, 'y': 36}","{'x': 81, 'y': 93}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,"{'id': 456131, 'name': 'D. Nealis', 'position': 'RCB3'}",defensive_duel,,,False,False,False,,2404842681.0,,,,,,,,,,,,,,,,,,869,189518,
2404842682,5664710,1H,2,0,00:02:00.401,122.401827,2404842683.0,,,,,,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",60.0,93.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,456131,D. Nealis,RCB3,True,0.0,,9.0,"{'id': 533509, 'name': 'C. Harper', 'position': 'RWB'}","{'x': 69, 'y': 93}",2404842675.0,23.4363445,"['set_piece_attack', 'attack', 'free_kick']",13.0,9.0,"{'x': 45, 'y': 36}","{'x': 81, 'y': 93}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842683,5664710,1H,2,1,00:02:01.947,123.947397,2404842684.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",69.0,93.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,533509,C. Harper,RWB,True,0.0,,5.0,"{'id': 403674, 'name': 'D. Vanzeir', 'position': 'SS'}","{'x': 74, 'y': 93}",2404842675.0,23.4363445,"['set_piece_attack', 'attack', 'free_kick']",13.0,10.0,"{'x': 45, 'y': 36}","{'x': 81, 'y': 93}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842684,5664710,1H,2,3,00:02:03.411,125.411655,2404842726.0,,,,,,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",74.0,93.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,403674,D. Vanzeir,SS,False,0.0,,7.0,"{'id': 703, 'name': 'M. Yoshida', 'position': 'LCB'}","{'x': 81, 'y': 93}",2404842675.0,23.4363445,"['set_piece_attack', 'attack', 'free_kick']",13.0,11.0,"{'x': 45, 'y': 36}","{'x': 81, 'y': 93}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842726,5664710,1H,2,3,00:02:03.923,125.923338,2404842727.0,,,,,,interception,[],19.0,7.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,703,M. Yoshida,LCB,,,,,,,2404842675.0,23.4363445,"['set_piece_attack', 'attack', 'free_kick']",13.0,12.0,"{'x': 45, 'y': 36}","{'x': 81, 'y': 93}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842727,5664710,1H,2,4,00:02:04.941,126.94193,,,,,,,game_interruption,['ball_out'],31.0,0.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842685,5664710,1H,2,25,00:02:25.400,147.40073,2404842686.0,,,,,,throw_in,[],69.0,100.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,533509,C. Harper,RWB,True,-38.0,,16.0,"{'id': 403674, 'name': 'D. Vanzeir', 'position': 'SS'}","{'x': 81, 'y': 85}",2404842685.0,3.8065385,"['attack', 'throw_in']",5.0,0.0,"{'x': 69, 'y': 100}","{'x': 81, 'y': 100}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
2404842686,5664710,1H,2,26,00:02:26.195,148.195957,2404842687.0,,,,,,duel,"['ground_duel', 'offensive_duel']",81.0,85.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,403674,D. Vanzeir,SS,,,,,,,2404842685.0,3.8065385,"['attack', 'throw_in']",5.0,1.0,"{'x': 69, 'y': 100}","{'x': 81, 'y': 100}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,"{'id': 403242, 'name': 'J. Nelson', 'position': 'LB'}",offensive_duel,True,False,,,False,,2404842728.0,,,,,,,,,,,,,,,,,,869,189518,
2404842728,5664710,1H,2,26,00:02:26.195,148.195957,2404842687.0,,,,,,duel,"['defensive_duel', 'ground_duel']",19.0,15.0,7847,Los Angeles Galaxy,4-3-3,7945,New York RB,3-4-1-2,403242,J. Nelson,LB,,,,,,,2404842685.0,3.8065385,"['attack', 'throw_in']",5.0,2.0,"{'x': 69, 'y': 100}","{'x': 81, 'y': 100}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,"{'id': 403674, 'name': 'D. Vanzeir', 'position': 'SS'}",defensive_duel,,,True,False,False,,2404842686.0,,,,,,,,,,,,,,,,,,869,189518,
2404842687,5664710,1H,2,27,00:02:27.495,149.495172,2404842729.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",77.0,82.0,7945,New York RB,3-4-1-2,7847,Los Angeles Galaxy,4-3-3,403674,D. Vanzeir,SS,False,72.0,,13.0,"{'id': 0, 'name': None, 'position': None}","{'x': 81, 'y': 100}",2404842685.0,3.8065385,"['attack', 'throw_in']",5.0,3.0,"{'x': 69, 'y': 100}","{'x': 81, 'y': 100}","{'id': 7945, 'name': 'New York RB', 'formation': '3-4-1-2'}","{'withShot': False, 'withShotOnGoal': False, 'withGoal': False, 'flank': 'right', 'xg': 0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,189518,
